theta,support,attainment,healthy,violations,scenario_families,max_family_ratio
3280.0,1859,0.8133405056481979,1512,347,6,0.23184507799892415
3283.2,1927,0.8007265179034769,1543,384,6,0.22366372599896212
3302.4,1931,0.8001035732780942,1545,386,6,0.22527187985499741
3311.0,1932,0.7996894409937888,1545,387,6,0.22567287784679088
3314.1666666666665,1934,0.7993795243019648,1546,388,6,0.22543950361944157
3317.4,1936,0.7995867768595041,1548,388,6,0.22520661157024793
3319.6,1937,0.799173980382034,1548,389,6,0.22560660815694372
3341.1,1939,0.7983496647756576,1548,391,6,0.2264053635894791
3348.3333333333335,1944,0.7973251028806584,1550,394,6,0.22582304526748972
3349.7,1945,0.7969151670951157,1550,395,6,0.2262210796915167
3354.0,1946,0.7970195272353545,1551,395,6,0.22661870503597123
3368.7,1949,0.797331965110313,1554,395,6,0.2262698819907645
3371.2,1950,0.796923076923077,1554,396,6,0.22666666666666666
3379.8,1952,0.7961065573770492,1554,398,6,0.22745901639344263
3382.5,1958,0.7962206332992849,1559,399,6,0.22676200204290092
3384.1,1959,0.7958141909137315,1559,400,6,0.2271567126084737
3385.8,1961,0.7960224375318715,1561,400,6,0.22692503824579296
3416.6666666666665,1977,0.7895801719777441,1561,416,6,0.22508851795649976
3435.7,1978,0.7891809908998989,1561,417,6,0.22548028311425683
3450.8333333333335,1983,0.789712556732224,1566,417,6,0.2249117498739284
3454.2,1985,0.7899244332493702,1568,417,6,0.22468513853904282
3471.3,1987,0.790135883241067,1570,417,6,0.2244589833920483
3478.7,1989,0.7898441427853192,1571,418,6,0.2252388134741076
3485.0,1992,0.7896586345381527,1573,419,6,0.2248995983935743
3500.2,1993,0.7892624184646262,1573,420,6,0.22528850978424486
3505.5,1994,0.7893681043129388,1574,420,6,0.22517552657973922
3517.4,1995,0.7894736842105263,1575,420,6,0.22556390977443608
3519.1666666666665,1997,0.7891837756634953,1576,421,6,0.22533800701051576
3522.6,1999,0.7893946973486743,1578,421,6,0.22511255627813906
3538.9,2001,0.7886056971514243,1578,423,6,0.22588705647176413
3553.3333333333335,2024,0.7900197628458498,1599,425,6,0.22332015810276679
3556.8,2033,0.7909493359567142,1608,425,6,0.22233152975897688
3581.9,2034,0.7905604719764012,1608,426,6,0.22271386430678466
3637.8,2035,0.7901719901719901,1608,427,6,0.2230958230958231
3646.4,2036,0.7897838899803536,1608,428,6,0.22347740667976423
3655.8333333333335,2038,0.78900883218842,1608,430,6,0.22325809617271836
3663.6,2039,0.788621873467386,1608,431,6,0.2236390387444826
3667.9,2040,0.788235294117647,1608,432,6,0.22401960784313726
3676.5,2042,0.7874632713026445,1608,434,6,0.2247796278158668
3690.0,2043,0.7870778267254038,1608,435,6,0.22466960352422907
3693.7,2044,0.786692759295499,1608,436,6,0.22504892367906065
3698.0,2045,0.7863080684596577,1608,437,6,0.2254278728606357
3706.6,2047,0.7855398143624817,1608,439,6,0.22618466047874938
3715.2,2069,0.7796036732721121,1613,456,6,0.2344127597873369
3724.1666666666665,2072,0.7784749034749034,1613,459,6,0.23407335907335908
3895.0,2074,0.7777242044358728,1613,461,6,0.23384763741562198
3963.3333333333335,2075,0.7773493975903615,1613,462,6,0.23373493975903614
3997.5,2078,0.7762271414821944,1613,465,6,0.23339749759384024
4134.166666666667,2079,0.7758537758537759,1613,466,6,0.2332852332852333
4168.333333333333,2081,0.7751081210956271,1613,468,6,0.23306102835175396
4202.5,2082,0.7747358309317963,1613,469,6,0.2329490874159462
4270.833333333333,2083,0.7743638982237158,1613,470,6,0.2328372539606337
4339.166666666667,2084,0.7739923224568138,1613,471,6,0.23272552783109404
4373.333333333333,2111,0.7640928469919469,1613,498,6,0.22974893415442918
4407.5,2112,0.7637310606060606,1613,499,6,0.22964015151515152
4578.333333333333,2114,0.7630085146641438,1613,501,6,0.2294228949858089
4749.166666666667,2115,0.7626477541371158,1613,502,6,0.2293144208037825
4783.333333333333,2117,0.761927255550307,1613,504,6,0.2290977798771847
4851.666666666667,2118,0.7615675165250236,1613,505,6,0.22898961284230407
4924.8,2139,0.7606358111266948,1627,512,6,0.2267414679756896
4959.0,2140,0.7607476635514019,1628,512,6,0.2266355140186916
4993.2,2142,0.7609710550887021,1630,512,6,0.22642390289449113
5027.4,2143,0.7606159589360709,1630,513,6,0.22631824545030332
5044.5,2145,0.7608391608391608,1632,513,6,0.2261072261072261
5056.666666666667,2147,0.760130414531905,1632,515,6,0.22589659990684677
5090.833333333333,2148,0.7597765363128491,1632,516,6,0.22579143389199255
5095.8,2150,0.7595348837209303,1633,517,6,0.2255813953488372
5112.9,2151,0.7596466759646676,1634,517,6,0.22547652254765224
5130.0,2152,0.7597583643122676,1635,517,6,0.2253717472118959
5147.1,2154,0.7599814298978644,1637,517,6,0.22516248839368616
5164.2,2155,0.7596287703016241,1637,518,6,0.22505800464037123
5215.5,2156,0.7597402597402597,1638,518,6,0.22495361781076068
5249.7,2158,0.7594995366079703,1639,519,6,0.2247451343836886
5261.666666666667,2160,0.7587962962962963,1639,521,6,0.22453703703703703
5266.8,2161,0.7584451642757982,1639,522,6,0.22443313280888477
5283.9,2162,0.7585568917668826,1640,522,6,0.22432932469935246
5301.0,2164,0.7587800369685767,1642,522,6,0.22412199630314233
5330.0,2166,0.7590027700831025,1644,522,6,0.22391505078485688
5352.3,2168,0.7592250922509225,1646,522,6,0.22370848708487084
5364.166666666667,2169,0.7593360995850622,1647,522,6,0.2236053480866759
5369.4,2170,0.759447004608295,1648,522,6,0.22350230414746544
5398.333333333333,2175,0.76,1653,522,6,0.22298850574712645
